Ticker,Date,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding,Return,MA5,MA20,Volume_Change,Market_Cap,Target,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,Return_Lag1,Return_Lag2,Log_Return,Volatility_20,Return_norm,Return_norm_Lag1,Return_norm_Lag2
GS,2020-05-28,210.84,211.31,201.21,201.22,174.66,4883897,0.0,343886589.0,-0.040224200461589144,167.864,158.238,-0.40247871346696285,60063231634.74,-0.017347990381312295,61.927605756650685,4.923482971969264,2.8194398429121947,174.93122282907206,141.54477717092794,0.051790378410475034,0.051790378410475034,-0.04105556394295784,0.03564827323207554,-1.1516845058856018,1.9600930864535075,2.7498332236385834
GS,2020-05-29,197.23,200.92,194.65,196.49,171.63,3822562,1.25,343886589.0,-0.017347990381312295,170.926,158.85899999999998,-0.21731314153431158,59021255270.07,0.01753772650469032,57.74403470715836,5.216608447907674,3.2988735639112905,176.59591114151797,141.122088858482,-0.040224200461589144,0.051790378410475034,-0.017500230037039807,0.034855404434026925,-0.5020808199246009,-1.1516845058856018,1.9600930864535075
GS,2020-06-01,197.31,201.77,195.12,199.93,174.64,2230846,0.0,343886589.0,0.01753772650469032,174.618,159.905,-0.4164003095306237,60056353902.96,0.021071919377004145,61.150669324978644,5.6269305906182865,3.76448496925269,178.79576020314246,141.01423979685754,-0.017347990381312295,-0.040224200461589144,0.017385715293141372,0.033734305728396384,0.5153719609088226,-0.5020808199246009,-1.1516845058856018
GS,2020-06-02,203.77,206.5,201.32,204.14,178.32,4127148,0.0,343886589.0,0.021071919377004145,176.246,161.1815,0.8500371607901218,61321856550.479996,0.031460296096904594,67.82077393075357,6.177844741281973,4.247156923658547,181.44808569639872,140.91491430360128,0.01753772650469032,-0.017347990381312295,0.020852976835924984,0.033748566211024754,0.6178922300145857,0.5153719609088226,-0.5020808199246009
GS,2020-06-03,208.49,211.93,206.43,210.57,183.93,3468156,0.0,343886589.0,0.031460296096904594,176.636,162.64,-0.15967249054310628,63251060314.770004,0.020225085630402928,74.98923187365399,6.986591215548032,4.795043782036444,185.04631020141656,140.2336897985834,0.021071919377004145,0.01753772650469032,0.030975561365092986,0.03413482848023525,0.9074474003297966,0.6178922300145857,0.5153719609088226
GS,2020-06-04,208.79,214.99,207.96,214.82,187.65,3520905,0.0,343886589.0,0.020225085630402928,179.23399999999998,164.34449999999998,0.015209523447042184,64530318425.85,0.014388489208633004,75.4889545518503,7.837357356747361,5.403506496978628,188.92369657373945,139.76530342626052,0.031460296096904594,0.021071919377004145,0.02002327513832364,0.03399693602113272,0.5889729334983906,0.9074474003297966,0.6178922300145857
GS,2020-06-05,222.0,222.98,217.66,217.92,190.35,4736613,0.0,343886589.0,0.014388489208633004,182.978,165.9495,0.3452828179118721,65458812216.15,0.013291305489887106,78.7781350482315,8.629982027410705,6.048801603065044,192.9281383137318,138.9708616862682,0.020225085630402928,0.031460296096904594,0.014285957247476434,0.03368843764141187,0.4240611393006623,0.5889729334983906,0.9074474003297966
GS,2020-06-08,220.02,222.26,218.24,220.81,192.88,3257325,0.0,343886589.0,0.013291305489887106,186.626,167.54749999999999,-0.312309238690178,66328845286.32,-0.012287432600580739,76.77833868747132,9.354460250552506,6.709933332562537,196.94909958054552,138.14590041945445,0.014388489208633004,0.020225085630402928,0.013203751044409306,0.03365634076839934,0.3923109507141249,0.4240611393006623,0.5889729334983906
GS,2020-06-09,215.74,220.02,215.16,218.1,190.51,2471074,0.0,343886589.0,-0.012287432600580739,189.064,169.12399999999997,-0.241379352689707,65513834070.39,-0.020996273161513868,78.15322329492369,9.626408029361016,7.293228271922233,199.938637943337,138.30936205666293,0.013291305489887106,0.014388489208633004,-0.012363547245572131,0.033664153806069894,-0.36726148878701037,0.3923109507141249,0.4240611393006623
GS,2020-06-10,217.39,219.85,212.8,213.52,186.51,3083164,0.0,343886589.0,-0.020996273161513868,189.57999999999998,170.7585,0.24770201135214887,64138287714.39,-0.09082622915661354,72.2956361401352,9.410681553733923,7.716718928284572,201.62306955287423,139.89393044712577,-0.012287432600580739,0.013291305489887106,-0.02121982967798773,0.03298631063033158,-0.6432919981804714,-0.36726148878701037,0.3923109507141249
GS,2020-06-11,204.7,206.9,194.02,194.13,169.57,4919060,0.0,343886589.0,-0.04188576712523184,185.964,171.781,0.5954584316630578,58312848896.729996,0.039452733384442995,58.194186765615335,7.783081818655916,7.729991506358841,200.93478671802347,142.62721328197654,-0.020996273161513868,-0.012287432600580739,-0.09521903603031971,0.03960889943639439,-2.403980857464277,-0.6432919981804714,-0.36726148878701037
GS,2020-06-12,200.62,202.94,196.21,201.78,176.26,3379318,0.0,343886589.0,0.039452733384442995,183.14600000000002,173.023,-0.3130154948303131,60613450177.14,0.022410076024055536,61.48741418764302,6.95287596560442,7.5745683982079575,200.59823839664094,145.44776160335906,-0.04188576712523184,-0.020996273161513868,0.03869435675247832,0.04022534337027257,0.9619397501793437,-2.403980857464277,-0.6432919981804714
GS,2020-06-15,195.73,206.99,195.15,206.31,180.21,3466854,0.0,343886589.0,0.022410076024055536,180.612,174.5745,0.025903451524834198,61971802203.69,0.01592586426946352,56.48351648351648,6.538294445799323,7.367313607726231,199.90138064404886,149.24761935595114,0.039452733384442995,-0.04188576712523184,0.022162659858665498,0.03998736711467455,0.5542415382115081,0.9619397501793437,-2.403980857464277
GS,2020-06-16,214.98,214.98,203.73,209.59,183.08,3098751,0.0,343886589.0,0.01592586426946352,179.126,175.83499999999998,-0.10617782000626508,62958756714.12,-0.016222416429975905,50.80385852090034,6.36791525568654,7.167433937318293,200.15054711658675,151.5194528834132,0.022410076024055536,0.039452733384442995,0.015800378255261698,0.03846587760834926,0.41076349319616523,0.5542415382115081,0.9619397501793437
GS,2020-06-17,210.0,210.79,205.44,206.19,180.11,1795411,0.0,343886589.0,-0.016222416429975905,177.846,177.123,-0.4206017198542251,61937413544.79,-0.011381933263005961,54.25316060558765,5.924935374479247,6.918934224750485,199.27990088532485,154.96609911467513,0.01592586426946352,0.022410076024055536,-0.016355440436475167,0.0382362518059076,-0.4277469590768886,0.41076349319616523,0.5542415382115081
GS,2020-06-18,203.99,207.26,202.67,203.84,178.06,2048823,0.0,343886589.0,-0.011381933263005961,179.544,178.1515,0.14114428395503875,61232446037.340004,-0.01089520386386611,55.095894753526714,5.346817970405368,6.604510973881462,198.28879849126542,158.01420150873457,-0.016222416429975905,0.01592586426946352,-0.011447203203441005,0.03834833021748426,-0.2985059098667574,-0.4277469590768886,0.41076349319616523
GS,2020-06-19,207.05,207.42,200.97,201.63,176.12,4961111,0.0,343886589.0,-0.01089520386386611,179.51600000000002,179.1415,1.4214444097904018,60565306054.68,0.008914376561435455,51.19316349564658,4.678186751026658,6.219246129310502,196.5171445090612,161.7658554909388,-0.011381933263005961,-0.016222416429975905,-0.010954991257972039,0.03842150866582471,-0.28512652517771436,-0.2985059098667574,-0.4277469590768886
GS,2020-06-22,200.99,204.58,200.0,203.42,177.69,1804942,0.0,343886589.0,0.008914376561435455,179.012,180.21699999999998,-0.5679882069448446,61105207999.409996,0.006697056671731705,49.47421131697546,4.22625987828232,5.8206488791048665,193.87314741079155,166.56085258920842,-0.01089520386386611,-0.011381933263005961,0.008874878069430481,0.03839181210712217,0.23116590706027337,-0.28512652517771436,-0.2985059098667574
GS,2020-06-23,206.5,207.51,203.64,204.78,178.88,2450539,0.0,343886589.0,0.006697056671731705,178.172,180.652,0.35768296155776746,61514433040.32,-0.03303890876565296,45.44963056406559,3.918952386778585,5.440309580639611,193.49183046289144,167.81216953710853,0.008914376561435455,-0.01089520386386611,0.006674731009750883,0.033550911963528246,0.19894335560853596,0.23116590706027337,-0.28512652517771436
GS,2020-06-24,202.34,202.61,197.38,198.02,172.97,2754467,0.0,343886589.0,-0.03303890876565296,176.744,180.20149999999998,0.12402495940688962,59482063299.33,0.04584610047985205,37.27461858529819,3.1620709915915484,4.9846618628299995,193.4702321807404,166.93276781925957,0.006697056671731705,0.008914376561435455,-0.03359702091090234,0.030794194842542928,-1.091018001369766,0.19894335560853596,0.23116590706027337
GS,2020-06-25,197.86,207.39,197.61,207.1,180.9,3440604,0.0,343886589.0,0.04584610047985205,177.312,180.5135,0.24909973508486405,62209083950.1,-0.08645660585959103,42.4892703862661,3.1656303430365824,4.620855558871316,193.52454190981464,167.50245809018534,-0.03303890876565296,0.006697056671731705,0.04482622334541749,0.031126658961160125,1.4401231883367789,-1.091018001369766,0.19894335560853596
GS,2020-06-26,199.0,200.24,188.51,189.19,165.26,9518967,0.0,343886589.0,-0.04188576712523184,175.14000000000001,180.195,1.565302607272292,56830697698.14,0.0226310056880068,31.83372796632466,1.8847081215984929,4.073626071416752,194.38052338421872,166.00947661578127,0.04584610047985205,-0.03303890876565296,-0.09042440112821125,0.03718298529905425,-2.4318757733126715,1.4401231883367789,-1.091018001369766
GS,2020-06-29,191.38,193.9,188.66,193.47,169.0,3735957,0.0,343886589.0,0.0226310056880068,173.402,179.913,-0.5679882069448446,58116833541.0,0.021420118343195238,36.10285566610674,1.1580060037014448,3.49050205787369,194.77175690769963,165.0542430923004,-0.04188576712523184,0.04584610047985205,0.022378723650035192,0.03733567170267758,0.5993925548801703,-2.4318757733126715,1.4401231883367789
GS,2020-06-30,193.84,198.41,193.62,197.62,172.62,3101555,0.0,343935256.0,0.021420118343195238,172.15,179.628,-0.16980977029446542,59370103890.72,-0.00023172285946004845,40.98169068952085,0.8642307716886535,2.965247800636683,194.83010040889448,164.4258995911055,0.0226310056880068,-0.04188576712523184,0.021193931868438046,0.0373465596442784,0.5674935541669102,0.5993925548801703,-2.4318757733126715
GS,2020-07-01,198.88,199.74,195.52,197.57,172.58,2620446,0.0,343935256.0,-0.00023172285946004845,172.072,179.0605,-0.15511864210049475,59356346480.48,-0.0008691621277089334,52.50374313758112,0.6210253247078015,2.4964033054509067,194.43285587875724,163.68814412124274,0.021420118343195238,0.0226310056880068,-0.00023174971135005788,0.0365563983868665,-0.0063395115924034205,0.5674935541669102,0.5993925548801703
GS,2020-07-02,202.5,203.0,197.13,197.4,172.43,2698844,0.0,343935256.0,-0.0008691621277089334,170.378,178.29950000000002,0.02991780788461207,59304756192.08,0.05045525720582256,46.42523800634685,0.411436722945524,2.0794099889498305,193.38571465549208,163.21328534450797,-0.00023172285946004845,0.021420118343195238,-0.0008695400681212529,0.0361546085205566,-0.024050601118439832,-0.0063395115924034205,0.5674935541669102
GS,2020-07-06,201.34,207.79,201.13,207.36,181.13,3564552,0.0,343935256.0,0.05045525720582256,173.552,177.8385,0.32076992964395123,62296992919.28,-0.0385910671893116,50.78875171467763,0.9365574854058707,1.8508394882410388,191.90314514866617,163.77385485133385,-0.0008691621277089334,-0.00023172285946004845,0.049223648492784905,0.0378982943298203,1.2988354585143753,-0.024050601118439832,-0.0063395115924034205
GS,2020-07-07,205.5,205.71,199.19,199.36,174.14,2851687,0.0,343935256.0,-0.0385910671893116,174.57999999999998,176.9015,-0.19998726347658835,59892885479.84,0.014528540254967304,42.841127482383065,0.7796970288103466,1.6366109963549005,189.12305520295803,164.67994479704197,0.05045525720582256,-0.0008691621277089334,-0.039355432104355756,0.03856966872100207,-1.020372572786082,1.2988354585143753,-0.024050601118439832
GS,2020-07-08,199.54,203.25,199.02,202.25,176.67,2787428,0.0,343935256.0,0.014528540254967304,175.39000000000001,176.2095,-0.022533679187091704,60763041677.52,-0.026829682458821447,47.22580645161288,0.84973858528042,1.4792365141400046,186.61977321548548,165.7992267845145,-0.0385910671893116,0.05045525720582256,0.014424012224119577,0.038769138416646164,0.37204882061362476,-1.020372572786082,1.2988354585143753
GS,2020-07-09,202.11,202.5,195.0,196.83,171.93,3157954,0.0,343935256.0,-0.026829682458821447,175.26,175.4805,0.13292755902573994,59132788564.08,0.044378526144361,45.26201885917453,0.5168111598905227,1.2867514432901082,184.84291641098244,166.11808358901757,0.014528540254967304,-0.0385910671893116,-0.027196168392833207,0.03893338855674233,-0.698530731616051,0.37204882061362476,-1.020372572786082
GS,2020-07-10,196.87,206.32,196.83,205.56,179.56,4411627,0.0,343935256.0,0.044378526144361,176.686,175.98,0.39698899983976976,61757014567.36,0.016150590331922565,52.4438761011651,0.8587419672358862,1.2011495480792638,185.07689131401213,166.88310868598785,-0.026829682458821447,0.014528540254967304,0.04342199668197551,0.03386242043116551,1.2823063481313277,-0.698530731616051,0.37204882061362476
GS,2020-07-13,209.0,212.98,207.0,208.88,182.46,4433246,0.0,343935256.0,0.016150590331922565,176.952,176.29000000000002,0.004900459626346443,62754426809.76,0.02455332675654942,53.32589596987869,1.348189272509444,1.2305574929652998,185.83842285130748,166.74157714869256,0.044378526144361,-0.026829682458821447,0.016021557003596996,0.03296739085479181,0.48598195332368144,1.2823063481313277,-0.698530731616051
GS,2020-07-14,211.43,214.3,207.01,214.01,186.94,5181462,0.0,343935256.0,0.02455332675654942,179.512,176.62650000000002,0.1687738510337573,64295256756.64,0.01348026104632516,55.37333333333334,2.0736743205441712,1.399180858481074,187.17822976590259,166.07477023409746,0.016150590331922565,0.044378526144361,0.024256738837109125,0.03303895274178298,0.7341860689922125,0.48598195332368144,1.2823063481313277
GS,2020-07-15,224.37,225.24,214.69,216.9,189.46,12482019,0.0,343935256.0,0.01348026104632516,182.07000000000002,176.9455,1.4089762696320074,65161973601.76,-0.010239628417607949,61.51375506214217,2.8194683117902457,1.6832383491429086,188.64233803427246,165.24866196572756,0.02455332675654942,0.016150590331922565,0.013390210692951186,0.03298968559683392,0.4058908246835874,0.7341860689922125,0.48598195332368144
GS,2020-07-16,213.51,220.46,213.5,214.67,187.52,5760908,0.0,343935256.0,-0.010239628417607949,185.18800000000002,177.316,-0.5384634489019765,64494739205.12,-0.01519837883959052,55.04419384334045,3.2168913156236556,1.989968942439058,189.8727065745761,164.7592934254239,0.01348026104632516,0.02455332675654942,-0.010292414058740634,0.032842442359681485,-0.3133875960265353,0.4058908246835874,0.7341860689922125
GS,2020-07-17,214.9,215.17,211.25,211.41,184.67,3614014,0.0,343935256.0,-0.01519837883959052,186.21,177.6465,-0.37266590613840733,63514523725.52,0.0014079168246061702,68.37024417944349,3.2642524574803247,2.2448256454473117,190.6264834157709,164.6665165842291,-0.010239628417607949,0.01348026104632516,-0.015315057930866573,0.03293714366129139,-0.464978326243427,-0.3133875960265353,0.4058908246835874
GS,2020-07-20,210.73,213.17,210.25,211.71,184.93,2263288,0.0,343935256.0,0.0014079168246061702,186.704,178.08700000000002,-0.3737467536096982,63603946892.08,0.0014600118963932207,66.13981762917933,3.284900047738603,2.45284052590557,191.44142540488886,164.73257459511117,-0.01519837883959052,-0.010239628417607949,0.0014069266390040168,0.03280045004448504,0.04289351631138893,-0.464978326243427,-0.3133875960265353
GS,2020-07-21,212.25,213.81,210.39,212.02,185.2,3393501,0.0,343935256.0,0.0014600118963932207,186.356,178.4625,0.49936773402236034,63696809411.2,-0.028401727861770976,63.673913043478244,3.2851806378527613,2.6193085482950083,192.1871253903437,164.7378746096563,0.0014079168246061702,-0.01519837883959052,0.0014589471152937996,0.0327657834150175,0.044526544560662705,0.04289351631138893,-0.464978326243427
GS,2020-07-22,210.5,211.0,205.35,206.0,179.94,4978425,0.0,343935256.0,-0.028401727861770976,184.452,178.5155,0.4670468639909049,61887709964.64,-0.014449260864732638,57.18469347910971,2.8283613778242227,2.6611191142008512,192.2550923865074,164.7759076134926,0.0014600118963932207,0.0014079168246061702,-0.028812860223106203,0.03345688432358869,-0.8611937664139206,0.044526544560662705,0.04289351631138893
GS,2020-07-23,205.1,206.02,202.05,203.02,177.34,4088636,0.0,343935256.0,-0.014449260864732638,182.416,178.734,-0.17872901570275734,60993478299.04,-0.007668884628397543,54.574250046580964,2.230815104265389,2.5750583122137587,192.23926041760666,165.22873958239336,-0.028401727861770976,0.0014600118963932207,-0.014554668037111715,0.03270409302531455,-0.4450411765232473,-0.8611937664139206,0.044526544560662705
GS,2020-07-24,203.0,204.93,201.32,201.47,175.98,3191549,0.0,344076176.0,-0.007668884628397543,180.678,178.488,-0.21940984719598422,60550525452.479996,0.007728150926241684,44.442046190373404,1.6287396465852169,2.3857945790880506,192.0063689455264,164.9696310544736,-0.014449260864732638,-0.028401727861770976,-0.0076984417344464024,0.031089499256871853,-0.24762192761096918,-0.4450411765232473,-0.8611937664139206
GS,2020-07-27,200.1,204.18,199.59,203.02,177.34,2601182,0.0,344076176.0,0.007728150926241684,179.16000000000003,179.09199999999998,-0.18497820337397297,61018469051.840004,-0.006879440622532984,53.931203931203946,1.2469569985840963,2.15802706298726,191.11904426217075,167.06495573782922,-0.007668884628397543,-0.014449260864732638,0.007698441734446352,0.0229833300106528,0.3349576293286532,-0.24762192761096918,-0.4450411765232473
GS,2020-07-28,201.91,203.6,201.09,201.62,176.12,2139771,0.0,344076176.0,-0.006879440622532984,177.344,179.448,-0.17738512722293176,60598696117.12,0.004712695889166341,49.301853262249324,0.8363072658358419,1.8936831035569763,190.60747669023976,168.28852330976025,0.007728150926241684,-0.007668884628397543,-0.0069032130643078725,0.02264949372530937,-0.30478443130028865,0.3349576293286532,-0.24762192761096918
GS,2020-07-29,201.7,203.89,199.62,202.58,176.95,2634961,0.0,344076176.0,0.004712695889166341,176.74599999999998,179.6645,0.23142196057428577,60884279343.2,-0.015032495055100292,57.07440811724912,0.5712534038155752,1.6291971636086962,190.42717522016446,168.90182477983555,-0.006879440622532984,0.007728150926241684,0.0047016259039191705,0.022212340172107613,0.21166729248199956,-0.30478443130028865,0.3349576293286532
GS,2020-07-30,199.5,199.99,196.3,199.53,174.29,3057922,0.0,344076176.0,-0.015032495055100292,176.13600000000002,179.75,0.16051888434022366,59969036715.04,-0.007860462447644712,41.36348738118648,0.14488637911233582,1.3323350067094242,190.30078944414785,169.19921055585215,0.004712695889166341,-0.006879440622532984,-0.01514662825788213,0.02251264904962761,-0.6728052404891318,0.21166729248199956,-0.30478443130028865
GS,2020-07-31,199.84,199.84,196.51,197.96,172.92,2401074,0.0,344076176.0,-0.007860462447644712,175.524,179.7745,-0.2148020780124542,59497652353.92,0.007228776312745877,33.54037267080743,-0.3001007357305525,1.0058478582214287,190.25576644617882,169.29323355382115,-0.015032495055100292,0.004712695889166341,-0.00789151873415919,0.022589641295661524,-0.34934236586017875,-0.6728052404891318,0.21166729248199956
GS,2020-08-03,198.49,199.88,196.53,199.39,174.17,2295652,0.0,344076176.0,0.007228776312745877,174.89,179.4265,-0.04390618531540469,59927747573.92,0.011253373141183909,25.203883495145647,-0.545602313049244,0.6955578239672942,190.17698547251433,168.67601452748568,-0.007860462447644712,-0.015032495055100292,0.007202773944262653,0.019531479240890964,0.36877769755313655,-0.34934236586017875,-0.6728052404891318
GS,2020-08-04,199.35,201.72,198.47,201.64,176.13,1944676,0.0,344076176.0,0.011253373141183909,174.892,179.52599999999998,-0.1528872843096427,60602136878.88,0.014307613694430232,23.541087733227485,-0.5753758871530579,0.4413710817432238,190.1059540343248,168.94604596567515,0.007228776312745877,-0.007860462447644712,0.011190525000510668,0.017613964498898925,0.6353211964978245,0.36877769755313655,-0.34934236586017875
GS,2020-08-05,203.17,204.81,203.01,204.52,178.65,2323194,0.0,344076176.0,0.014307613694430232,175.232,179.625,0.19464322077302332,61469208842.4,-0.0013434089000839977,32.79006596818007,-0.39112013025828674,0.2748728393429217,190.12921369085583,169.12078630914417,0.011253373141183909,0.007228776312745877,0.014206225725214539,0.017605012709140517,0.8069420885926808,0.6353211964978245,0.36877769755313655
GS,2020-08-06,205.0,206.29,203.83,204.25,178.41,1882367,0.0,344076176.0,-0.0013434089000839977,176.05599999999998,179.949,-0.18975040396970722,61386630560.159996,0.0196737851017319,36.485319516407635,-0.26144829644889,0.16760861218455939,189.83542429107527,170.06257570892475,0.014307613694430232,0.011253373141183909,-0.0013443120828068372,0.016365465504516254,-0.08214322302264225,0.8069420885926808,0.6353211964978245
GS,2020-08-07,203.48,208.8,202.45,208.27,181.92,3074961,0.0,344076176.0,0.0196737851017319,177.856,180.06699999999998,0.6335608305925464,62594337937.92,0.005332014072119584,44.301400984475535,0.12312591290543651,0.15871207232873483,189.990142753446,170.14385724655395,-0.0013434089000839977,0.014307613694430232,0.019482757615613844,0.013846455196265806,1.4070574265728364,-0.08214322302264225,0.8069420885926808
GS,2020-08-10,209.59,210.64,208.04,209.38,182.89,2432770,0.0,344076176.0,0.005332014072119584,179.6,180.0885,-0.20884525039504565,62928091828.63999,0.008037618240472666,45.73957949096274,0.500406265956201,0.22705091105422806,190.0353085863073,170.1416914136927,0.0196737851017319,-0.0013434089000839977,0.005317849214258411,0.013421505450639745,0.3962185340397066,1.4070574265728364,-0.08214322302264225
GS,2020-08-11,212.72,216.95,210.53,211.06,184.36,4042742,0.0,344076176.0,0.008037618240472666,181.246,179.9595,0.6617855366516359,63433883807.36001,0.005098719895855863,59.47684391080619,0.9075586079081575,0.363152450425014,189.59419711101796,170.32480288898202,0.005332014072119584,0.0196737851017319,0.008005488635823427,0.012330787464871654,0.6492276879015003,0.3962185340397066,1.4070574265728364
GS,2020-08-12,214.7,215.95,209.27,212.13,185.3,2439593,0.0,344076176.0,0.005098719895855863,182.576,179.7515,-0.3965499158739292,63757315412.8,-0.01764705882352946,68.3748845798707,1.2911958147604707,0.5487611232921054,188.67605223703598,170.826947762964,0.008037618240472666,0.005332014072119584,0.0050857654390065,0.011965952083929208,0.42501970619094354,0.6492276879015003,0.3962185340397066
GS,2020-08-13,210.41,212.2,207.69,208.39,182.03,2219859,0.0,344076176.0,-0.01764705882352946,183.3,179.477,-0.09006994199442286,62632186317.28,-0.0020326319837389306,62.83411115825201,1.3161970928953508,0.7022483172127545,187.7061039353597,171.24789606464032,0.005098719895855863,0.008037618240472666,-0.017804624633506707,0.012380092109161597,-1.4381657645608963,0.42501970619094354,0.6492276879015003
