Ticker,Date,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding,Publish Date,Gross_Margin,Operating_Margin,Net_Margin,Debt_to_Equity,Operating_CF_Ratio,Return,MA5,MA20,Volume_Change,Market_Cap,Target,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,Return_Lag1,Return_Lag2,Log_Return,Volatility_20,Return_norm,Return_norm_Lag1,Return_norm_Lag2
PEP,2020-05-07,131.55,132.0,130.12,131.55,110.33,5529573,0.0,1387500433.0,,,,,,,0.0058346248518552635,109.88,111.773,0.3189227313969829,153082922772.88998,0.020393365358470028,38.47209515096066,-0.2122768529652035,0.10496351960452935,115.91198589155923,107.63401410844077,-0.006701077605723138,0.005737704918032938,0.0058176693489719765,0.020839862180469577,0.2791606440864135,-0.31823951474159423,0.2710968580898279
PEP,2020-05-08,133.07,135.16,132.46,134.23,112.58,4209378,0.0,1387500433.0,,,,,,,0.020393365358470028,110.566,111.798,-0.23875170831454795,156204798747.13998,0.0011547344110853786,49.37471051412692,-0.05755852757982893,0.07245911016765769,115.95081058916412,107.64518941083588,0.0058346248518552635,-0.006701077605723138,0.0201882052636658,0.021277819553466398,0.9487910738662559,0.2791606440864135,-0.31823951474159423
PEP,2020-05-11,133.43,136.2,133.17,134.38,112.71,3591078,0.0,1387500433.0,,,,,,,0.0011547344110853786,111.148,111.94449999999999,-0.14688630956877713,156385173803.43,-0.010735515925827332,57.73140716960941,0.07468584162614889,0.07290445645935593,116.00322406707225,107.88577593292773,0.020393365358470028,0.0058346248518552635,0.001154068218106624,0.020698180315460966,0.055756989286858565,0.9487910738662559,0.2791606440864135
PEP,2020-05-12,134.76,136.38,132.86,132.94,111.5,3914614,0.0,1387500433.0,,,,,,,-0.010735515925827332,111.362,111.71549999999999,0.09009439505351868,154706298279.5,0.0001793721973093465,50.730124391562995,0.08092076517354485,0.07450771820219372,115.27829887019652,108.15270112980346,0.0011547344110853786,0.020393365358470028,-0.010793557353813758,0.016377562438003927,-0.6590454101257123,0.055756989286858565,0.9487910738662559
PEP,2020-05-13,133.18,134.47,131.45,132.96,111.52,5168826,0.0,1387500433.0,,,,,,,0.0001793721973093465,111.728,111.62899999999999,0.32039225323365206,154734048288.16,0.0008967001434720956,56.866303690260125,0.08647894441810422,0.07690196344537582,115.11817664846744,108.13982335153254,-0.010735515925827332,0.0011547344110853786,0.000179356112040234,0.015485613108278172,0.011582112428235423,-0.6590454101257123,0.055756989286858565
PEP,2020-05-14,132.71,133.56,130.15,133.08,111.62,5522343,0.0,1387500433.0,,,,,,,0.0008967001434720956,111.98599999999999,111.522,0.06839406085637245,154872798331.46,0.021501523024547442,45.94389689158456,0.09782533619754474,0.0810866379958096,114.86417452062514,108.17982547937487,0.0001793721973093465,-0.010735515925827332,0.0008962983480738318,0.015442100091936854,0.05804251641535707,0.011582112428235423,-0.6590454101257123
PEP,2020-05-15,133.77,137.66,132.79,135.95,114.02,20338620,0.0,1387500433.0,,,,,,,0.021501523024547442,112.274,111.45449999999998,1.6372248181911029,158202799370.66,-0.003157340817400489,54.02965828497743,0.2970531321934402,0.12427993683533572,114.51184301572287,108.39715698427709,0.0008967001434720956,0.0001793721973093465,0.021273626243148165,0.01588923045380185,1.3388707719358415,0.05804251641535707,0.011582112428235423
PEP,2020-05-18,136.85,137.99,135.06,135.52,113.66,8480600,0.0,1387500433.0,,,,,,,-0.003157340817400489,112.46399999999998,111.49499999999998,-0.5830297237472355,157703299214.78,-0.027978180538447917,47.65897973445143,0.42104011615383286,0.18363197269903517,114.65007611051743,108.33992388948252,0.021501523024547442,0.0008967001434720956,-0.0031623357344604066,0.015084873170805906,-0.20963621627131385,1.3388707719358415,0.05804251641535707
PEP,2020-05-19,134.43,134.76,131.4,131.73,110.48,6640343,0.0,1387500433.0,,,,,,,-0.027978180538447917,112.25999999999999,111.52799999999999,-0.21699608518265212,153291047837.84,-0.003530050687907349,45.43637574950036,0.259707523915921,0.19884708294241235,114.62253576145879,108.43346423854119,-0.003157340817400489,0.021501523024547442,-0.028377026767938667,0.015198296704340912,-1.8671188831202163,-0.20963621627131385,1.3388707719358415
PEP,2020-05-20,132.54,132.68,130.34,131.26,110.09,8213135,0.0,1387500433.0,,,,,,,-0.003530050687907349,111.974,111.471,0.23685402998007787,152749922668.97,-0.007993459896448396,47.03448275862069,0.09923660379884325,0.17892498711369853,114.62997318427166,108.31202681572834,-0.027978180538447917,-0.003157340817400489,-0.003536296018724931,0.014929690085761572,-0.23686332391437195,-1.8671188831202163,-0.20963621627131385
PEP,2020-05-21,130.98,131.44,129.61,130.21,109.21,4839651,0.0,1387500433.0,,,,,,,-0.007993459896448396,111.492,111.46900000000001,-0.41074254836916724,151528922287.93,0.0021060342459482406,50.220913107511,-0.09781880773219598,0.12357622814451964,114.63393884533919,108.30406115466083,-0.003530050687907349,-0.027978180538447917,-0.008025578872674794,0.014477057748045972,-0.5543653283940266,-0.23686332391437195,-1.8671188831202163
PEP,2020-05-22,129.61,130.63,129.17,130.48,109.44,3429228,0.0,1387500433.0,,,,,,,0.0021060342459482406,110.576,111.3065,-0.2914307250667455,151848047387.52,-0.005665204678362623,48.632218844984806,-0.23274462807437146,0.05231205690074142,114.54045976930354,108.07254023069646,-0.007993459896448396,-0.003530050687907349,0.0021038196646033726,0.012529159654577814,0.16791386833630892,-0.5543653283940266,-0.23686332391437195
PEP,2020-05-26,131.94,132.05,129.4,129.75,108.82,5579269,0.0,1387500433.0,,,,,,,-0.005665204678362623,109.60799999999999,111.10900000000001,0.6269752259109047,150987797119.06,0.0081786436316853,43.87832699619767,-0.3852620699028648,-0.03520276845997983,114.44740743626755,107.77059256373246,0.0021060342459482406,-0.007993459896448396,-0.0056813128164611,0.012552302724579677,-0.45261120139622374,0.16791386833630892,-0.5543653283940266
PEP,2020-05-27,129.72,130.84,128.58,130.81,109.71,5686547,0.0,1387500433.0,,,,,,,0.0081786436316853,109.454,110.878,0.019227966961263165,152222672504.43,0.011302524838209926,50.075187969924805,-0.4293681901969535,-0.11403585280737456,113.90259114244348,107.85340885755652,-0.005665204678362623,0.0021060342459482406,0.008145379771620206,0.012246879502748624,0.6650983844327121,-0.45261120139622374,0.16791386833630892
PEP,2020-05-28,131.21,132.73,130.11,132.29,110.95,4976408,0.0,1387500433.0,,,,,,,0.011302524838209926,109.626,110.833,-0.12488052943200856,153943173041.35,-0.0055881027489860235,52.23021582733815,-0.3601138036444951,-0.16325144297479866,113.82328673154304,107.84271326845696,0.0081786436316853,-0.005665204678362623,0.011239128549203486,0.011645922449163662,0.9650698429655618,0.6650983844327121,-0.45261120139622374
PEP,2020-05-29,132.01,132.24,130.32,131.55,110.33,13338796,0.0,1387500433.0,,,,,,,-0.0055881027489860235,109.85,110.80199999999999,1.6372248181911029,153082922772.88998,0.010967098703888345,40.83129584352079,-0.35120949732966267,-0.20084305384577147,113.80002461279884,107.80397538720115,0.011302524838209926,0.0081786436316853,-0.005603774606388213,0.011572989284674332,-0.4842115091050052,0.9650698429655618,0.6650983844327121
PEP,2020-06-01,131.6,133.95,131.19,132.99,111.54,4050410,0.0,1387500433.0,,,,,,,0.010967098703888345,110.27000000000001,110.9215,-0.5858992642565688,154761798296.82,-0.002689618074233513,45.61797752808994,-0.24370658500517095,-0.2094157600776514,113.83150651111592,108.01149348888407,-0.0055881027489860235,0.011302524838209926,0.010907396189192953,0.0111786768208509,0.9757323128662291,-0.4842115091050052,0.9650698429655618
PEP,2020-06-02,133.05,133.81,131.12,132.63,111.24,5327465,0.0,1387500433.0,,,,,,,-0.002689618074233513,110.75399999999999,110.99350000000001,0.31529030394453894,154345548166.91998,0.0014383315354189463,48.95498392282956,-0.18063499745743172,-0.20365960755360746,113.85756611949556,108.12943388050446,0.010967098703888345,-0.0055881027489860235,-0.0026932415956436077,0.011147960803439652,-0.24159051535350037,0.9757323128662291,-0.4842115091050052
PEP,2020-06-03,133.24,134.28,132.6,132.82,111.4,5421190,0.0,1387500433.0,,,,,,,0.0014383315354189463,111.09200000000001,111.04199999999999,0.017592795072328027,154567548236.2,-0.009245960502692996,49.52305246422898,-0.11639788473533486,-0.18620726298995297,113.89873055671765,108.18526944328232,-0.002689618074233513,0.010967098703888345,0.0014372981274195838,0.011086407648917265,0.12964507286180796,-0.24159051535350037,0.9757323128662291
PEP,2020-06-04,131.59,133.56,130.18,130.57,110.37,5229737,1.02,1387500433.0,,,,,,,-0.009245960502692996,110.976,111.076,-0.035315677923112854,153138422790.21,0.014315484280148505,45.37379718726871,-0.14690843306148338,-0.17834749700425906,113.88069080761426,108.27130919238573,0.0014383315354189463,-0.002689618074233513,-0.009288969708390962,0.01118799279485982,-0.8302623963664564,0.12964507286180796,-0.24159051535350037
PEP,2020-06-05,131.0,133.52,130.77,132.44,111.95,7075650,0.0,1387500433.0,,,,,,,0.014315484280148505,111.3,111.157,0.3529647858008922,155330673474.35,-0.001786511835640936,41.84397163120574,-0.0430986525983883,-0.1512977281230849,113.96454697200245,108.34945302799754,-0.009245960502692996,0.0014383315354189463,0.014213985259971064,0.011557022508303278,1.229900283551309,-0.8302623963664564,0.12964507286180796
PEP,2020-06-08,131.38,132.47,131.24,132.21,111.75,5613020,0.0,1387500433.0,,,,,,,-0.001786511835640936,111.34200000000001,111.1155,-0.20671316416159646,155053173387.75,0.005816554809843444,42.37829209896254,0.022770533264150572,-0.11648407584563782,113.85827212822512,108.37272787177487,0.014315484280148505,-0.009245960502692996,-0.001788109551085645,0.01061590193707075,-0.16843689416926158,1.229900283551309,-0.8302623963664564
PEP,2020-06-09,131.83,133.15,131.05,132.97,112.4,6447278,0.0,1387500433.0,,,,,,,0.005816554809843444,111.574,111.1,0.14862908024557187,155955048669.2,0.008718861209964235,59.599999999999945,0.1259698038599879,-0.06799329990451268,113.80811645555399,108.391883544446,-0.001786511835640936,0.014315484280148505,0.0057997039659125295,0.010701483910974644,0.5419532481812905,-0.16843689416926158,1.229900283551309
PEP,2020-06-10,133.28,135.16,133.17,134.13,113.38,7069852,0.0,1387500433.0,,,,,,,0.008718861209964235,111.97,111.194,0.09656385221794372,157314799093.54,-0.04692185570647378,65.53352219074586,0.2835650181005036,0.0023183636964905774,114.08491790194562,108.30308209805439,0.005816554809843444,-0.001786511835640936,0.008681071436566762,0.010566018485129381,0.8216029007316716,0.5419532481812905,-0.16843689416926158
PEP,2020-06-11,134.22,135.14,127.46,127.84,108.06,8540975,0.0,1387500433.0,,,,,,,-0.028195878190901465,111.508,111.021,0.20808398817966767,149933296789.98,0.00906903572089579,46.1743180306055,-0.020581922515646056,-0.0022616935459367498,114.22674418653047,107.81525581346953,0.008718861209964235,0.005816554809843444,-0.0480583804802379,0.01520917573119528,-3.1598280754732935,0.8216029007316716,0.5419532481812905
PEP,2020-06-12,129.15,129.93,127.43,129.0,109.04,7039513,0.0,1387500433.0,,,,,,,0.00906903572089579,110.926,110.89200000000001,-0.17579515219281172,151293047214.32,0.01146368305209089,48.7325728770596,-0.18046249510643975,-0.03790185385803735,114.20219223483761,107.58180776516241,-0.028195878190901465,0.008718861209964235,0.009028158972357455,0.015386407008637595,0.5867620015049154,-3.1598280754732935,0.8216029007316716
PEP,2020-06-15,128.29,130.96,126.53,130.48,110.29,5482111,0.0,1385000000.0,,,,,,,0.01146368305209089,110.63400000000001,110.7055,-0.22123717933328624,152751650000.0,0.009157675219874761,54.47897623400369,-0.20395339961368109,-0.07111216300916609,113.67658504014776,107.73441495985224,0.00906903572089579,-0.028195878190901465,0.011398472929778282,0.014774582499659216,0.7714920492705086,0.5867620015049154,-3.1598280754732935
PEP,2020-06-16,132.68,133.06,130.12,131.67,111.3,5198806,0.0,1385000000.0,,,,,,,0.009157675219874761,110.41400000000002,110.5875,-0.05167808532151208,154150500000.0,0.0006289308176101738,54.809437386569876,-0.1394638985910035,-0.08478251012553358,113.23427658970111,107.9407234102989,0.01146368305209089,0.00906903572089579,0.009115997963443492,0.014962899977212963,0.6092400522175693,0.7714920492705086,0.5867620015049154
PEP,2020-06-17,131.89,133.04,131.49,131.76,111.37,3309878,0.0,1385000000.0,,,,,,,0.0006289308176101738,110.01200000000001,110.63200000000002,-0.3633388127966306,154247450000.0,0.007811798509472778,51.36718750000001,-0.08176455848958142,-0.08417891979834316,113.30100020705574,107.9629997929443,0.009157675219874761,0.01146368305209089,0.0006287331235097691,0.013509865364574363,0.046538814898809885,0.6092400522175693,0.7714920492705086
PEP,2020-06-18,131.42,133.13,130.63,132.78,112.24,3417168,0.0,1385000000.0,,,,,,,0.007811798509472778,110.848,110.73949999999999,0.03241509203662485,155452400000.0,-0.01131503920171062,56.117873158231895,0.03377497644444816,-0.0605881405497849,113.48857429395505,107.99042570604493,0.0006289308176101738,0.009157675219874761,0.007781444389196546,0.013573140925476889,0.5732972516767078,0.046538814898809885,0.6092400522175693
PEP,2020-06-19,134.41,134.82,131.22,131.28,110.97,8296892,0.0,1385000000.0,,,,,,,-0.01131503920171062,111.23400000000001,110.82750000000001,1.428002369213337,153693450000.0,-0.0018022889069118087,48.181238034460726,0.02260196277232751,-0.04395011988536242,113.48145732325985,108.17354267674018,0.007811798509472778,0.0006289308176101738,-0.011379541281733185,0.013710122078644603,-0.8300102082576188,0.5732972516767078,0.046538814898809885
PEP,2020-06-22,130.55,131.76,129.95,131.05,110.77,3379894,0.0,1385000000.0,,,,,,,-0.0018022889069118087,111.33,110.894,-0.5858992642565688,153416450000.0,0.0024374830730342634,48.490687219010915,-0.0023638110479708985,-0.035632858117884116,113.46698843248167,108.32101156751834,-0.01131503920171062,0.007811798509472778,-0.0018039149836308734,0.01371839608259451,-0.13149605630060693,-0.8300102082576188,0.5732972516767078
PEP,2020-06-23,131.62,132.68,130.98,131.36,111.04,3625580,0.0,1385000000.0,,,,,,,0.0024374830730342634,111.27799999999999,111.00500000000002,0.07269044532165791,153790400000.0,-0.01377881844380402,48.85204081632653,-0.0003584906958025158,-0.0285779846334678,113.3856102711612,108.62438972883885,-0.0018022889069118087,-0.01131503920171062,0.0024345172296529496,0.01364251504195813,0.17845076381924369,-0.13149605630060693,-0.8300102082576188
