Ticker,Date,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding,Publish Date,Gross_Margin,Operating_Margin,Net_Margin,Debt_to_Equity,Operating_CF_Ratio,Return,MA5,MA20,Volume_Change,Market_Cap,Target,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,Return_Lag1,Return_Lag2,Log_Return,Volatility_20,Return_norm,Return_norm_Lag1,Return_norm_Lag2
MCD,2020-05-07,179.5,181.56,178.3,181.12,157.72,3039575,0.0,743556182.0,,,,,,,0.023450302311126103,180.372,182.60399999999998,-0.22360256379801347,134672895683.84,0.0006073321554769251,44.160412757973745,0.5824108240773,1.3183840719396358,189.35948089370865,175.84851910629132,-0.01266458379825941,-0.014460878649584896,0.023179568331724444,0.023590597262530554,0.9825765780225092,-0.5509049428038858,-0.6327137395468361
MCD,2020-05-08,183.2,183.43,179.91,181.23,157.81,3411572,0.0,743556182.0,,,,,,,0.0006073321554769251,180.086,182.48049999999998,0.12238454389182696,134754686863.85999,-0.0019312475859404321,49.451697127937315,0.48640796437447875,1.1519888504266045,189.2419245618259,175.71907543817406,0.023450302311126103,-0.01266458379825941,0.0006071478039413542,0.022246059817872674,0.02729237487051826,0.9825765780225092,-0.5509049428038858
MCD,2020-05-11,179.37,182.88,178.52,180.88,157.51,2628966,0.0,743556182.0,,,,,,,-0.0019312475859404321,179.888,182.5185,-0.22939747424354517,134494442200.16,-0.02399380804953566,54.77154424522844,0.37772871002752595,0.9971368223467889,189.232442366841,175.80455763315896,0.0006073321554769251,0.023450302311126103,-0.0019331148490450826,0.0217975609862916,-0.08868491526463951,0.02729237487051826,0.9825765780225092
MCD,2020-05-12,181.97,182.59,176.44,176.54,153.73,3604900,0.0,743556182.0,,,,,,,-0.02399380804953566,179.348,182.14600000000002,0.37122351525276476,131267408370.28,-0.021071711793361314,33.44437041972019,-0.05793428081440766,0.7861226017145496,189.3266447445455,174.96535525545454,-0.0019312475859404321,0.0006073321554769251,-0.024286348377627658,0.0218619120061768,-1.1108977280105174,-0.08868491526463951,0.02729237487051826
MCD,2020-05-13,176.18,176.57,171.01,172.82,150.49,4726658,0.0,743556182.0,,,,,,,-0.021071711793361314,178.51799999999997,181.895,0.31117589947016566,128501379373.23999,0.014986691355167281,34.266211604095545,-0.6953576009234723,0.48982656118694523,190.00075494065143,173.7892450593486,-0.02399380804953566,-0.0019312475859404321,-0.021296889178833614,0.021055194497035985,-1.0114790999357262,-1.1108977280105174,-0.08868491526463951
MCD,2020-05-14,170.2,175.66,167.85,175.41,152.74,4866357,0.0,743556182.0,,,,,,,0.014986691355167281,177.37599999999998,181.6905,0.02955555489735029,130427189884.62,-0.0091214868023487,35.60682046138412,-0.9802293462975342,0.19581537969004936,190.24464082553928,173.1363591744607,-0.021071711793361314,-0.02399380804953566,0.014875500442435654,0.021241088979593304,0.7003172227528831,-1.0114790999357262,-1.1108977280105174
MCD,2020-05-15,173.05,174.71,171.68,173.81,151.35,6878482,0.0,743556182.0,,,,,,,-0.0091214868023487,175.892,181.076,0.4134766520417634,129237499993.42,0.03463552154651639,29.622132253711214,-1.319884083028768,-0.10732451285371411,190.05175306912435,172.10024693087564,0.014986691355167281,-0.021071711793361314,-0.009163342280300196,0.01939312930466425,-0.47250457295184,0.7003172227528831,-1.0114790999357262
MCD,2020-05-18,180.06,181.15,178.11,179.83,156.59,4652627,0.0,743556182.0,,,,,,,0.03211222456769471,175.682,180.98499999999999,-0.32359683430152175,133713708209.06001,-0.0014458099316021489,41.43739472206626,-1.0907260097210383,-0.30400481222717896,189.9731454090784,171.99685459092157,-0.0091214868023487,0.014986691355167281,0.03404921160171705,0.020452369531942682,1.6648052221303113,-0.47250457295184,0.7003172227528831
MCD,2020-05-19,180.12,181.46,178.07,179.57,156.37,3363955,0.0,743556182.0,,,,,,,-0.0014458099316021489,176.28799999999998,181.0845,-0.2769772861654287,133520383601.73999,0.025226931001837816,37.86407766990291,-0.9194970234005098,-0.42710325446184516,189.95725302912177,172.2117469708782,0.03211222456769471,-0.0091214868023487,-0.0014468561232991288,0.01978189322871384,-0.07314042728726218,1.6648052221303113,-0.47250457295184
MCD,2020-05-20,182.0,184.6,180.57,184.1,160.31,4919895,0.0,743556182.0,,,,,,,0.025226931001837816,178.544,180.9655,0.46253294113625176,136888693106.2,0.005323193916349833,45.47830632514375,-0.4134971392644786,-0.4243820314223719,189.59404375711344,172.33695624288654,-0.0014458099316021489,0.03211222456769471,0.024913984185225797,0.017263174741749168,1.4431866998932676,-0.07314042728726218,1.6648052221303113
