Ticker,Date,Open,High,Low,Close,Adj. Close,Volume,Dividend,Shares Outstanding,Publish Date,Gross_Margin,Operating_Margin,Net_Margin,Debt_to_Equity,Operating_CF_Ratio,Return,MA5,MA20,Volume_Change,Market_Cap,Target,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,Return_Lag1,Return_Lag2,Log_Return,Volatility_20,Return_norm,Return_norm_Lag1,Return_norm_Lag2
PFE,2020-05-07,36.44,36.52,35.0,35.07,26.46,33520282,0.36,5854794777.0,,,,,,,-0.04022988505747127,35.910000000000004,35.091,0.3949786351996758,205327652829.39,0.006843455945252375,50.32765399737875,0.735357360365299,0.7351316414426485,37.19212651489124,32.98987348510876,0.0,0.023816195012608565,-0.041061486797773925,0.019908408664705796,-2.0625197869566,0.0,1.2163080133387911
PFE,2020-05-08,35.34,35.46,35.14,35.31,26.65,19893384,0.0,5854794777.0,,,,,,,0.006843455945252375,35.83,35.177499999999995,-0.4065269498627726,206732803575.87003,0.023789294817332163,57.627118644067835,0.658540771052472,0.7198134673646133,37.15554661751251,33.19945338248748,-0.04022988505747127,0.0,0.006820145788208327,0.019410376576914114,0.3513659697009651,-2.0625197869566,0.0
PFE,2020-05-11,35.34,36.25,35.26,36.15,27.28,25603754,0.0,5854794777.0,,,,,,,0.023789294817332163,35.922000000000004,35.318,0.28704869920572595,211650831188.55,-0.019363762102351245,65.6875834445928,0.6578606424335547,0.7074229023784016,37.13949273659649,33.49650726340351,0.006843455945252375,-0.04022988505747127,0.023510738664478614,0.019813051998331957,1.1866288276262518,0.3513659697009651,-2.0625197869566
PFE,2020-05-12,36.17,36.28,35.43,35.45,26.75,19326854,0.0,5854794777.0,,,,,,,-0.019363762102351245,35.704,35.362,-0.24515545650063664,207552474844.65002,-0.008462623413258208,56.97368421052633,0.5939903349123696,0.6847363888851953,37.14961352234292,33.574386477657086,0.023789294817332163,0.006843455945252375,-0.019553695626637117,0.018951790180533307,-1.031759820068189,1.1866288276262518,0.3513659697009651
PFE,2020-05-13,35.4,35.5,34.72,35.15,26.53,24587510,0.0,5854794777.0,,,,,,,-0.008462623413258208,35.426,35.413,0.2721941191256476,205796036411.55,0.023613086770981395,52.272727272727245,0.5132487511289696,0.6504388613339501,37.1084440498925,33.717555950107496,-0.019363762102351245,0.023789294817332163,-0.008498634721462693,0.018807354424893518,-0.4518782668451153,-1.031759820068189,1.1866288276262518
PFE,2020-05-14,34.91,36.02,34.9,35.98,27.15,22345255,0.0,5854794777.0,,,,,,,0.023613086770981395,35.608,35.510000000000005,-0.091194879025977,210655516076.46,-0.004168982768204543,53.3942558746736,0.510351513109164,0.6224213916889929,37.09294861438696,33.92705138561305,-0.008462623413258208,-0.019363762102351245,0.023338610265713024,0.019396262991333603,1.2032529295019814,-0.4518782668451153,-1.031759820068189
PFE,2020-05-15,36.02,36.21,35.47,35.83,27.04,25456620,0.0,5854794777.0,,,,,,,-0.004168982768204543,35.712,35.5505,0.1392405233236318,209777296859.91,0.008093776165224664,46.08695652173913,0.490299813656506,0.5959970760824955,37.12206944686383,33.978930553136166,0.023613086770981395,-0.008462623413258208,-0.004177697205524586,0.018478161402657668,-0.22608835990163603,1.2032529295019814,-0.4518782668451153
PFE,2020-05-18,36.38,36.49,35.7,36.12,27.26,22634845,0.0,5854794777.0,,,,,,,0.008093776165224664,35.706,35.645,-0.11084641244595705,211475187345.24,-0.010243632336655484,51.10456553755522,0.49213623358782144,0.5752249075835607,37.10561991165255,34.18438008834745,-0.004168982768204543,0.023613086770981395,0.00806119723192222,0.017641906568485743,0.456934583607997,-0.22608835990163603,1.2032529295019814
PFE,2020-05-19,35.91,36.07,35.4,35.75,26.98,19455424,0.0,5854794777.0,,,,,,,-0.010243632336655484,35.766,35.7425,-0.14046577301501295,209308913277.75,-0.0013986013986013734,46.982758620689644,0.4584509644902752,0.5518701189649037,36.91683743917699,34.56816256082301,0.008093776165224664,-0.004168982768204543,-0.010296459408767899,0.017542170523833046,-0.5869546983811941,0.456934583607997,-0.22608835990163603
PFE,2020-05-20,36.01,36.24,35.63,35.7,26.94,17497589,0.0,5854794777.0,,,,,,,-0.0013986013986013734,35.876,35.808,-0.10063183408390375,209016173538.90002,-0.009803921568627527,44.91899852724596,0.42284625548803234,0.5260653462695294,36.796067758170956,34.819932241829044,-0.010243632336655484,0.008093776165224664,-0.0013995803544232435,0.017224129703359063,-0.08125695628907718,-0.5869546983811941,0.456934583607997
